POW_SA2_CODE_2021,M_AgFF_H_0,M_AgFF_H_1_19,M_AgFF_H_20_29,M_AgFF_H_30_34,M_AgFF_H_35_39,M_AgFF_H_40_44,M_AgFF_H_45_49,M_AgFF_H_50ov,M_AgFF_H_NS,M_AgFF_H_Tot,M_Min_H_0,M_Min_H_1_19,M_Min_H_20_29,M_Min_H_30_34,M_Min_H_35_39,M_Min_H_40_44,M_Min_H_45_49,M_Min_H_50ov,M_Min_H_NS,M_Min_H_Tot,M_Mnf_H_0,M_Mnf_H_1_19,M_Mnf_H_20_29,M_Mnf_H_30_34,M_Mnf_H_35_39,M_Mnf_H_40_44,M_Mnf_H_45_49,M_Mnf_H_50ov,M_Mnf_H_NS,M_Mnf_H_Tot,M_EGWWS_H_0,M_EGWWS_H_1_19,M_EGWWS_H_20_29,M_EGWWS_H_30_34,M_EGWWS_H_35_39,M_EGWWS_H_40_44,M_EGWWS_H_45_49,M_EGWWS_H_50ov,M_EGWWS_H_NS,M_EGWWS_H_Tot,M_Const_H_0,M_Const_H_1_19,M_Const_H_20_29,M_Const_H_30_34,M_Const_H_35_39,M_Const_H_40_44,M_Const_H_45_49,M_Const_H_50ov,M_Const_H_NS,M_Const_H_Tot,M_WST_H_0,M_WST_H_1_19,M_WST_H_20_29,M_WST_H_30_34,M_WST_H_35_39,M_WST_H_40_44,M_WST_H_45_49,M_WST_H_50ov,M_WST_H_NS,M_WST_H_Tot,M_RetT_H_0,M_RetT_H_1_19,M_RetT_H_20_29,M_RetT_H_30_34,M_RetT_H_35_39,M_RetT_H_40_44,M_RetT_H_45_49,M_RetT_H_50ov,M_RetT_H_NS,M_RetT_H_Tot,M_AcFd_H_0,M_AcFd_H_1_19,M_AcFd_H_20_29,M_AcFd_H_30_34,M_AcFd_H_35_39,M_AcFd_H_40_44,M_AcFd_H_45_49,M_AcFd_H_50ov,M_AcFd_H_NS,M_AcFd_H_Tot,M_TPW_H_0,M_TPW_H_1_19,M_TPW_H_20_29,M_TPW_H_30_34,M_TPW_H_35_39,M_TPW_H_40_44,M_TPW_H_45_49,M_TPW_H_50ov,M_TPW_H_NS,M_TPW_H_Tot,M_IMT_H_0,M_IMT_H_1_19,M_IMT_H_20_29,M_IMT_H_30_34,M_IMT_H_35_39,M_IMT_H_40_44,M_IMT_H_45_49,M_IMT_H_50ov,M_IMT_H_NS,M_IMT_H_Tot,M_FinIns_H_0,M_FinIns_H_1_19,M_FinIns_H_20_29,M_FinIns_H_30_34,M_FinIns_H_35_39,M_FinIns_H_40_44,M_FinIns_H_45_49,M_FinIns_H_50ov,M_FinIns_H_NS,M_FinIns_H_Tot,M_RHRE_H_0,M_RHRE_H_1_19,M_RHRE_H_20_29,M_RHRE_H_30_34,M_RHRE_H_35_39,M_RHRE_H_40_44,M_RHRE_H_45_49,M_RHRE_H_50ov,M_RHRE_H_NS,M_RHRE_H_Tot,M_ProSTS_H_0,M_ProSTS_H_1_19,M_ProSTS_H_20_29,M_ProSTS_H_30_34,M_ProSTS_H_35_39,M_ProSTS_H_40_44,M_ProSTS_H_45_49,M_ProSTS_H_50ov,M_ProSTS_H_NS,M_ProSTS_H_Tot,M_AdSup_H_0,M_AdSup_H_1_19,M_AdSup_H_20_29,M_AdSup_H_30_34,M_AdSup_H_35_39,M_AdSup_H_40_44,M_AdSup_H_45_49,M_AdSup_H_50ov,M_AdSup_H_NS,M_AdSup_H_Tot,M_PubAS_H_0,M_PubAS_H_1_19,M_PubAS_H_20_29,M_PubAS_H_30_34,M_PubAS_H_35_39,M_PubAS_H_40_44,M_PubAS_H_45_49,M_PubAS_H_50ov,M_PubAS_H_NS,M_PubAS_H_Tot,M_EdTrn_H_0,M_EdTrn_H_1_19,M_EdTrn_H_20_29,M_EdTrn_H_30_34,M_EdTrn_H_35_39,M_EdTrn_H_40_44,M_EdTrn_H_45_49,M_EdTrn_H_50ov,M_EdTrn_H_NS,M_EdTrn_H_Tot,M_HltHC_SA_H_0,M_HltHC_SA_H_1_19,M_HltHC_SA_H_20_29,M_HltHC_SA_H_30_34,M_HltHC_SA_H_35_39,M_HltHC_SA_H_40_44,M_HltHC_SA_H_45_49,M_HltHC_SA_H_50ov,M_HltHC_SA_H_NS,M_HltHC_SA_H_Tot,M_ArtsR_H_0,M_ArtsR_H_1_19,M_ArtsR_H_20_29,M_ArtsR_H_30_34,M_ArtsR_H_35_39,M_ArtsR_H_40_44,M_ArtsR_H_45_49,M_ArtsR_H_50ov,M_ArtsR_H_NS,M_ArtsR_H_Tot,M_OthSvs_H_0,M_OthSvs_H_1_19,M_OthSvs_H_20_29,M_OthSvs_H_30_34,M_OthSvs_H_35_39,M_OthSvs_H_40_44,M_OthSvs_H_45_49,M_OthSvs_H_50ov,M_OthSvs_H_NS,M_OthSvs_H_Tot,M_IDNS_H_0,M_IDNS_H_1_19,M_IDNS_H_20_29,M_IDNS_H_30_34,M_IDNS_H_35_39,M_IDNS_H_40_44,M_IDNS_H_45_49,M_IDNS_H_50ov,M_IDNS_H_NS,M_IDNS_H_Tot
505031099,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,6,0,17,0,3,0,0,0,16,7,7,0,35,0,0,0,0,0,0,0,0,0,5,6,14,20,15,34,66,4,63,6,227,0,0,0,0,0,0,0,0,0,0,4,101,38,26,37,17,16,17,4,265,10,115,27,11,21,9,5,11,3,213,7,12,9,7,12,44,12,17,0,119,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,6,3,5,0,8,0,0,0,0,0,5,0,3,0,10,0,4,0,5,8,11,3,5,0,38,0,11,4,3,8,5,0,5,0,37,6,8,0,0,3,15,11,4,0,38,4,19,14,16,23,46,13,24,0,157,0,16,8,6,21,19,12,11,0,95,0,7,3,0,0,5,0,0,0,20,0,0,7,0,4,15,3,9,0,39,3,3,6,9,4,15,4,15,12,69
505031100,0,4,6,0,3,6,3,8,3,42,14,0,0,0,10,15,6,43,0,92,6,3,8,8,49,85,87,62,3,304,0,0,5,3,4,15,7,12,0,41,17,15,22,29,56,123,40,90,3,394,0,0,5,5,13,10,4,6,0,43,4,59,35,15,26,16,4,18,0,176,3,81,25,9,14,15,8,10,0,156,4,4,4,0,18,12,9,29,0,76,0,0,0,0,0,5,0,9,0,13,0,0,0,3,0,7,0,6,0,17,0,0,0,0,4,0,0,4,0,9,0,8,3,8,10,23,4,9,0,63,0,0,10,0,9,10,6,7,0,45,0,3,0,0,0,15,4,4,0,31,3,10,6,3,19,35,7,23,0,107,3,5,0,0,6,4,6,4,0,21,0,7,4,0,12,4,4,5,0,28,0,7,5,3,27,34,6,21,0,108,7,0,3,3,25,36,9,16,15,112
505031101,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,3,0,5,0,0,0,4,6,14,4,4,0,34,0,0,0,3,6,14,0,8,0,33,5,9,9,20,36,58,14,35,3,185,0,0,0,0,8,9,0,6,0,23,20,104,56,23,97,49,17,42,0,414,4,67,26,14,7,17,9,11,0,163,0,5,8,7,9,19,7,4,0,64,0,0,6,0,0,0,0,0,0,9,0,3,0,0,4,3,0,3,0,13,0,0,0,6,0,6,0,0,0,17,3,4,0,3,4,11,3,7,0,32,0,3,11,3,14,8,0,5,0,50,6,4,0,0,5,24,5,4,4,52,0,11,6,10,17,23,3,9,0,80,3,3,12,7,11,17,0,3,0,57,0,5,0,6,5,11,0,0,0,18,5,11,9,6,28,17,6,14,0,93,3,4,8,3,13,15,8,16,13,69
505031102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,9,8,3,13,24,3,7,6,76,0,0,0,0,0,0,0,0,0,3,0,27,11,11,13,13,8,12,0,91,5,46,12,4,4,8,5,7,8,92,0,0,4,5,0,0,0,9,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,7,0,3,0,0,3,3,0,3,0,14,0,4,8,0,0,0,0,5,0,15,0,4,5,0,4,0,0,0,0,11,0,9,3,8,10,20,5,13,0,67,0,5,0,11,6,8,8,6,0,40,0,0,3,0,0,0,0,0,0,8,0,0,4,0,0,3,0,3,0,16,0,0,0,6,4,5,3,5,11,31
505031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,0,14,7,16,0,58,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,5,0,0,0,11,0,11,0,0,6,0,0,0,0,14,0,5,5,3,6,9,4,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,4,3,4,4,9,0,20,5,3,3,0,6,0,0,3,0,23,0,0,0,0,0,0,0,0,0,6,0,0,0,0,11,4,0,0,0,23,0,10,10,13,18,11,4,7,0,72,0,3,0,0,0,0,0,0,0,10,0,5,6,0,0,0,0,3,0,12,0,0,5,0,0,6,0,3,5,15
505031105,0,0,0,3,0,0,0,4,3,13,3,3,0,0,0,3,0,4,0,18,0,5,3,0,0,6,0,8,0,31,0,0,0,0,0,0,0,3,0,9,6,26,21,31,42,103,24,68,6,322,0,0,0,0,0,0,0,0,0,5,0,31,15,8,3,9,0,8,0,83,10,118,46,19,31,21,6,20,3,272,0,11,0,5,5,4,0,9,0,29,0,3,0,0,3,0,0,0,0,6,0,3,0,0,3,10,0,4,0,31,0,0,0,0,0,3,0,3,0,8,0,13,10,8,5,31,5,17,0,91,3,15,13,10,5,10,0,11,0,69,0,3,0,0,0,3,0,3,0,13,8,13,15,10,26,49,21,24,0,166,0,8,14,16,11,16,4,3,0,73,0,4,3,0,0,0,0,0,0,9,0,9,0,0,3,5,0,5,0,29,0,4,0,0,11,14,5,10,13,59
505031106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,18,4,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0
505031107,3,8,7,5,4,9,4,17,5,68,0,0,0,3,0,0,0,9,0,7,0,4,11,0,3,7,0,3,0,21,0,0,0,0,0,0,0,0,0,3,3,9,10,19,27,51,6,37,3,163,0,0,0,0,5,0,0,5,0,9,0,13,7,0,0,8,7,9,0,49,0,24,3,6,0,0,0,0,0,41,0,4,0,0,3,3,0,0,0,21,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,5,0,8,3,0,7,7,0,7,0,32,0,5,11,4,9,10,0,4,0,44,5,4,3,6,69,28,4,6,0,134,0,4,9,0,12,22,6,12,0,62,0,8,4,0,15,4,0,3,0,35,0,0,0,0,7,3,0,0,0,9,0,4,6,0,4,3,0,3,0,30,3,5,4,0,7,16,0,9,6,42
505031255,0,0,0,0,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,5,26,15,17,32,70,34,61,4,259,0,0,0,0,0,3,0,3,0,11,0,24,17,7,9,13,4,4,0,76,0,19,10,0,3,9,0,6,0,61,0,0,0,0,0,3,4,7,0,15,0,0,0,0,0,0,5,5,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,3,0,11,0,5,3,0,0,8,0,6,0,25,0,7,0,3,3,3,0,3,0,25,0,0,0,0,0,0,0,0,0,6,6,11,6,9,7,23,15,18,0,85,0,3,5,4,4,7,0,3,0,32,0,4,0,3,0,0,0,0,0,7,0,3,0,3,3,3,0,3,0,13,0,0,3,0,7,8,0,0,3,21
505031256,5,11,24,11,29,51,14,44,6,200,0,0,0,0,0,0,0,10,0,10,0,0,0,0,6,0,4,5,0,13,0,0,0,0,13,4,0,3,0,16,0,0,5,0,4,18,0,3,3,36,0,3,8,6,34,21,4,12,0,91,0,0,5,0,0,3,0,3,0,8,0,7,0,0,4,4,0,0,0,24,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,10,0,0,0,0,0,8,0,3,0,27,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,6,0,18,0,0,0,0,0,0,0,5,0,12,0,0,0,8,4,7,3,4,12,45
505031257,0,0,0,8,3,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,4,4,4,10,3,14,5,8,0,51,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,18,0,5,0,0,9,6,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,3,3,0,0,0,0,0,3,12
505031258,3,0,0,0,0,0,0,4,0,15,3,0,0,0,0,0,0,4,5,13,0,0,0,0,0,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,3,14,17,15,26,48,17,42,3,174,0,0,0,0,0,0,0,0,0,0,0,17,17,4,14,5,3,7,0,73,6,26,6,0,5,4,0,0,0,56,0,7,4,0,5,5,0,3,0,17,0,0,0,0,0,3,0,0,0,5,0,0,0,0,3,0,0,5,0,3,0,0,0,0,0,0,0,5,0,9,0,0,0,0,3,4,0,3,0,16,0,6,5,0,3,4,0,3,0,23,0,0,0,0,4,13,0,0,0,18,0,7,8,10,4,16,3,12,0,60,0,6,0,5,8,9,6,7,0,35,0,3,0,0,4,6,0,0,0,16,0,3,6,0,4,4,4,6,0,24,0,4,0,0,3,4,4,7,4,29
505031303,3,13,5,15,10,16,11,22,0,95,3,6,0,0,4,4,0,13,0,28,3,7,6,5,26,31,10,22,0,114,0,0,0,0,0,18,9,16,0,45,23,27,24,29,109,171,58,158,7,596,0,0,0,3,21,26,9,19,0,80,0,26,19,0,12,28,11,8,0,108,0,6,3,0,5,12,0,8,0,25,0,15,17,0,12,17,5,33,0,101,0,0,0,0,5,4,0,0,0,18,0,3,0,0,0,5,0,3,0,16,0,0,4,0,0,0,0,3,0,11,4,6,5,3,11,23,5,17,0,73,0,0,3,5,5,14,0,4,0,38,0,0,0,0,3,6,0,3,0,14,0,11,3,3,0,8,4,7,0,36,0,11,7,10,0,3,3,6,0,37,0,12,0,5,7,10,0,4,0,40,0,3,3,0,11,14,4,9,0,45,8,13,8,5,31,43,13,34,17,165
505031304,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,3,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,5,12,6,10,46,3,21,3,121,0,0,0,0,0,0,0,0,0,4,0,18,5,0,10,7,8,6,0,43,0,15,0,3,0,0,0,5,0,26,0,3,5,3,3,9,0,11,0,35,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,4,0,7,0,9,0,5,0,0,0,0,0,0,0,9,0,3,7,0,7,7,5,6,0,30,0,3,4,0,6,3,0,5,0,26,0,0,0,0,0,0,0,0,0,0,0,4,9,0,6,4,3,3,0,34,0,4,4,0,8,0,5,4,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,10,0,0,0,21,0,3,0,3,4,3,0,0,3,15
505031305,0,5,6,3,12,7,0,9,0,43,37,9,13,9,86,108,42,254,9,572,51,89,102,70,739,724,224,418,9,2428,8,10,12,9,41,52,23,53,0,203,89,109,119,119,635,1226,390,937,47,3668,15,41,49,23,142,225,77,126,3,698,17,98,91,36,235,218,108,243,0,1060,4,105,46,9,28,39,13,27,0,269,24,46,67,45,117,154,72,148,5,670,0,7,3,0,16,23,4,6,0,55,0,0,5,0,20,26,14,33,0,102,0,5,4,0,12,23,17,49,4,122,12,31,17,23,145,149,43,81,0,506,4,23,24,15,54,49,17,39,0,217,13,30,27,13,37,72,37,38,3,259,3,41,16,11,20,55,21,30,0,199,12,28,21,20,43,45,15,19,4,205,0,22,9,3,14,13,7,6,0,80,26,49,44,30,206,293,99,178,8,937,27,74,54,46,331,352,89,188,81,1251
505031306,0,4,7,5,3,3,4,8,0,32,0,0,0,0,0,5,3,12,0,19,0,10,9,10,25,15,4,15,0,78,0,0,0,0,0,0,0,0,0,4,7,13,9,15,34,57,14,34,3,190,0,0,4,0,4,5,0,0,0,12,7,66,19,13,19,25,7,19,4,168,5,94,31,10,15,19,8,11,0,185,4,5,9,3,5,5,4,5,0,34,0,0,3,0,7,7,0,5,0,21,0,0,0,0,3,3,0,4,0,11,0,0,3,0,0,9,0,4,0,21,0,9,3,0,7,14,7,10,0,55,0,5,3,8,12,10,0,6,0,50,23,23,9,5,144,84,16,42,3,345,5,6,8,5,13,37,7,3,0,86,6,16,25,22,39,17,5,12,0,142,0,22,8,5,10,5,3,3,0,48,0,7,3,10,5,20,4,10,0,55,3,17,9,0,8,14,5,10,15,77
506011110,0,4,0,0,3,3,4,4,0,23,0,0,0,0,6,3,0,12,0,11,7,17,4,3,54,57,37,34,0,219,0,0,0,0,4,7,4,0,0,22,8,19,10,19,70,94,41,85,0,347,0,3,0,3,13,15,4,7,0,39,15,123,66,31,84,52,23,35,7,429,5,108,42,15,28,23,3,14,0,231,4,3,8,0,8,16,7,19,0,72,0,10,0,3,5,0,0,0,0,28,0,0,0,0,4,0,0,0,0,9,0,0,4,0,6,5,0,0,0,16,0,5,3,3,8,11,0,5,0,40,0,14,7,0,15,7,4,8,0,62,28,15,15,7,92,124,44,26,0,346,4,17,20,18,41,34,16,27,0,175,8,21,14,21,61,29,11,22,3,174,0,3,0,0,0,0,0,0,0,12,0,7,6,8,26,25,14,14,0,98,0,12,11,7,24,23,7,19,34,131
506011111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506011112,0,0,5,3,3,0,0,0,0,11,0,0,4,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,7,6,5,9,0,26,0,0,0,0,0,0,0,0,0,3,0,3,4,7,6,7,0,6,0,20,0,3,3,0,0,5,0,0,0,20,5,6,10,8,24,23,17,5,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,10,0,6,7,0,0,0,0,0,0,13,0,6,0,0,0,3,0,0,0,10,6,6,5,0,9,11,5,12,0,52,0,0,3,0,7,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,5,0,3,4,0,0,3,0,17,0,0,0,0,0,3,0,0,4,13
506011114,0,0,0,0,3,0,3,0,0,6,0,6,0,0,8,14,9,16,0,59,4,3,6,8,41,31,24,29,0,139,5,0,0,3,21,16,4,6,0,73,5,9,13,16,30,108,31,91,8,314,0,3,4,0,8,9,3,8,0,36,5,59,34,13,36,35,7,16,0,213,3,73,17,5,19,4,3,9,0,130,10,17,27,7,25,33,19,29,3,163,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,4,0,7,4,0,10,3,7,7,0,33,0,9,3,10,8,17,5,17,0,68,0,12,7,8,7,10,0,5,0,51,0,8,0,3,51,28,6,8,0,98,4,6,8,5,14,24,13,13,0,83,4,12,11,10,5,16,6,19,0,92,0,0,4,4,3,0,0,4,0,12,0,9,13,16,40,46,7,27,0,147,4,13,10,3,26,32,11,14,23,139
506011115,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,5,0,5,0,10,0,3,0,0,0,3,0,7,0,17,0,0,0,0,0,4,0,0,0,0,0,0,3,0,12,16,0,17,0,54,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,3,0,7,0,0,3,3,4,4,0,23,4,0,5,0,5,4,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,6,0,0,0,0,0,4,0,0,0,10,0,10,3,3,0,4,0,3,0,25,0,4,0,0,3,6,0,6,0,18,0,0,0,0,0,8,0,0,0,12,0,3,0,3,4,8,5,10,0,36,18,18,28,39,69,111,15,43,0,343,0,0,3,0,0,0,0,0,0,0,0,5,3,3,9,6,4,3,0,27,0,0,0,0,10,9,0,7,17,54
506011116,0,14,10,8,8,18,4,16,0,71,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,6,0,18,0,0,0,0,0,0,0,0,0,0,0,10,5,10,10,28,10,18,0,93,0,0,0,0,0,4,0,0,0,8,0,20,11,4,7,7,3,3,0,59,0,18,7,0,5,3,0,7,0,41,0,0,0,0,6,5,0,8,0,18,0,0,3,0,0,0,0,4,0,12,0,0,0,3,0,0,0,0,0,6,0,0,4,0,0,4,0,3,0,12,0,7,3,3,0,3,0,6,0,26,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,4,5,5,0,5,3,0,7,0,28,0,0,5,0,0,0,0,3,0,12,0,4,4,0,4,3,0,3,0,14,0,7,4,0,0,4,0,6,0,22,0,3,0,4,3,4,0,3,3,24
506011117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,4,3,10,9,12,8,9,3,53,0,0,0,0,0,0,0,0,0,5,0,11,11,5,10,3,0,4,0,49,0,14,3,6,8,3,0,0,0,33,0,0,0,5,3,6,5,9,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,11,0,7,0,0,5,0,0,0,0,20,0,6,6,0,5,3,0,3,0,29,0,9,4,7,3,22,9,4,0,58,0,9,0,0,6,0,0,0,0,18,0,5,0,0,5,0,0,4,0,17,0,0,0,4,0,0,0,0,0,6,0,0,0,3,0,0,0,0,4,12
506011307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,3,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,28,5,15,0,74,0,0,0,0,0,0,3,0,0,3,9,30,21,10,25,21,3,9,0,133,3,67,21,4,4,10,3,5,0,112,0,0,4,6,4,14,0,9,0,39,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,3,4,4,0,7,0,0,0,0,0,0,0,0,0,4,0,5,0,0,3,4,0,4,0,14,0,4,5,6,0,8,0,6,0,23,0,4,0,0,0,0,0,0,0,6,0,9,10,6,24,33,23,33,0,150,0,0,0,4,3,13,4,0,0,24,0,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11,0,6,0,0,5,10,3,5,8,36
506011308,0,6,0,4,6,16,3,15,0,60,6,0,0,0,15,20,12,57,0,114,3,8,6,13,68,81,41,76,0,289,0,0,0,0,4,3,5,9,0,20,16,23,26,15,63,166,59,112,6,487,11,7,0,5,76,68,38,91,0,297,3,10,10,4,16,38,5,15,0,100,6,42,8,0,8,8,0,3,0,73,3,12,19,8,15,43,16,84,0,192,0,0,0,3,6,11,0,4,0,19,0,0,0,0,8,5,0,5,0,15,0,3,0,0,0,15,10,14,0,41,0,9,13,4,9,28,3,19,0,83,6,9,8,8,19,30,8,12,0,92,10,4,12,4,3,32,0,13,0,73,0,10,6,3,7,14,4,11,0,49,0,0,0,0,0,4,0,3,0,14,0,0,6,0,0,0,0,0,0,8,3,10,4,5,18,31,9,33,0,108,3,8,7,3,59,56,16,43,14,211
506021118,0,0,4,0,6,10,0,3,0,21,43,17,17,13,69,217,81,325,9,792,7,27,14,10,98,119,49,108,0,441,0,5,0,0,14,12,8,21,0,61,58,55,35,34,230,539,187,512,17,1658,16,19,20,17,153,184,70,97,4,583,6,59,60,36,105,104,27,43,3,448,14,138,69,22,55,63,13,29,4,404,41,58,65,58,209,236,92,165,9,940,0,4,4,5,26,21,4,18,0,87,0,3,0,0,8,24,4,10,0,44,6,11,10,0,38,45,24,43,0,172,21,29,28,19,88,215,64,138,3,607,13,53,50,21,63,63,20,33,3,318,6,21,17,15,61,84,40,67,0,317,0,16,5,11,26,34,18,19,0,122,55,48,50,37,171,136,124,119,9,744,3,41,29,9,22,31,7,22,4,173,16,22,26,15,81,128,40,69,5,409,16,41,20,24,135,175,44,90,59,601
506021119,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,13,0,18,3,42,0,14,22,12,41,42,17,25,4,163,0,3,0,0,4,0,0,0,0,11,7,18,23,17,44,127,33,91,9,366,0,8,9,0,15,18,5,3,0,59,11,100,53,18,48,83,21,54,0,392,9,109,101,33,59,55,17,29,6,411,0,18,10,11,24,18,3,9,3,88,0,3,4,3,6,5,0,0,0,23,0,4,3,5,8,18,6,22,0,62,0,0,3,0,3,8,4,13,0,39,3,21,17,16,61,68,22,43,0,251,3,13,17,8,17,15,5,12,0,76,4,21,17,13,35,40,10,21,0,156,3,24,11,7,50,34,11,16,0,154,4,35,36,33,69,47,17,32,0,265,0,14,3,5,6,6,0,11,0,53,3,20,13,10,34,36,13,31,5,159,0,16,13,11,25,42,13,24,29,185
506021120,5,0,0,0,4,5,5,13,0,30,33,7,18,8,55,105,41,118,8,385,25,19,17,12,246,298,91,136,3,843,10,0,0,9,73,58,11,30,0,189,14,19,10,9,84,101,37,94,5,371,14,18,18,13,138,165,52,90,3,504,15,27,22,21,116,115,40,51,0,421,0,3,3,0,4,11,4,9,0,34,41,75,67,61,304,402,206,497,21,1665,4,3,0,0,33,25,5,11,0,82,0,0,0,0,0,7,0,5,0,12,3,3,3,5,18,26,4,14,0,82,6,0,11,6,31,101,27,22,0,200,3,18,12,7,37,53,13,29,0,176,3,4,4,3,5,15,12,15,5,68,0,0,0,0,3,0,0,0,0,10,0,0,0,0,3,15,0,4,0,24,0,0,0,0,0,0,0,0,0,0,10,8,4,0,55,63,32,54,3,239,12,24,13,16,96,158,39,73,43,477
